word,Pozitivitate,Negativitate,Furie,Anticipare,Dezgust,Frica,Bucurie,Tristete,Surpriza,Incredere
ridicol,0,1,0,0,0,0,0,0,0,0
rigid,0,1,0,0,0,0,0,0,0,0
risc,0,1,0,1,0,1,0,0,0,0
riscant,0,1,0,0,0,1,0,0,0,0
risipi,0,1,0,0,0,0,0,1,0,0
ritm,1,0,0,0,0,0,0,0,0,0
rivalitate,0,1,1,0,0,0,0,0,0,0
roabă,0,0,0,0,1,0,0,0,0,0
roade,0,1,0,0,0,0,0,0,0,0
robie,0,1,0,0,0,1,0,1,0,0
robust,1,0,0,0,0,0,0,0,0,0
roca de bază,1,0,0,0,0,0,0,0,0,1
roditor,1,0,0,0,0,0,0,0,0,0
romantic,1,0,0,1,0,0,1,0,0,1
ronțăi,0,1,1,0,0,0,0,0,0,0
roși,0,1,0,0,0,0,0,0,0,0
rudă,0,0,0,0,0,0,0,0,0,1
rudimentar,0,1,0,0,0,0,0,1,0,0
ruga,0,1,0,0,0,0,0,1,0,0
ruga,1,0,0,1,0,1,1,0,1,1
rugină,0,1,0,0,0,0,0,0,0,0
ruginit,0,1,0,0,0,0,0,0,0,0
ruina,0,1,0,0,0,1,0,1,0,0
rupe,0,1,0,0,0,0,0,0,0,0
rupt,0,1,0,0,0,1,0,1,0,0
ruptură,0,1,1,0,0,1,0,0,1,0
ruptură,0,1,0,0,0,1,0,1,1,0
rușinat,0,1,0,0,1,0,0,1,0,0
rușine,0,1,1,0,1,0,0,1,0,0
rușine,0,1,0,0,1,1,0,1,0,0
rușinos,0,1,1,0,1,0,0,0,0,0
sabotaj,0,1,1,0,1,1,0,1,1,0
salariu,1,0,0,1,0,0,1,0,0,1
sălbatic,0,1,0,0,0,0,0,0,1,0
salivă,0,0,0,1,0,0,0,0,0,0
salon,0,1,0,0,0,0,0,0,0,0
salut,1,0,0,0,0,0,0,0,1,0
salut,1,0,0,0,0,0,1,0,0,0
salutat,1,0,0,0,0,0,1,0,0,0
salva,1,0,0,1,0,0,0,0,0,0
salvare,1,0,0,1,0,0,1,0,1,1
Salvați,1,0,0,0,0,0,1,0,0,1
sănătos,1,0,0,0,0,0,0,0,0,0
sănătos,1,0,0,0,0,0,0,0,0,0
sângerare,0,1,0,0,1,1,0,1,0,0
sângeros,0,1,1,0,1,1,0,0,0,0
sângeros,0,1,1,0,1,1,0,1,0,0
șansă,0,0,0,0,0,0,0,0,1,0
șantaj,0,1,1,0,0,1,0,0,0,0
sărac,0,1,0,0,0,1,0,1,0,0
sărăcie,0,1,1,0,1,1,0,1,0,0
șaradă,0,1,0,0,0,0,0,0,0,0
sărbătorește,1,0,0,1,0,0,1,0,0,0
sări,1,0,0,0,0,0,1,0,0,0
sări,0,1,0,0,0,0,0,0,0,0
șarpe,0,1,0,0,1,1,0,0,0,0
șarpe-cu-clopoței,0,0,0,0,0,1,0,0,0,0
sărut,1,0,0,1,0,0,1,0,1,0
satisfăcător,1,0,0,0,0,0,0,0,0,0
satisface,1,0,0,0,0,0,0,0,0,0
satisface,1,0,0,0,0,0,1,0,1,0
saturare,0,1,0,0,1,0,0,0,0,0
savant,1,0,0,0,0,0,0,0,0,0
scădere,0,1,0,0,0,0,0,0,0,0
scădere,0,1,0,0,0,0,0,0,0,0
scăderea,0,1,0,0,0,0,0,0,0,0
scâncet,0,1,0,0,1,0,0,1,0,0
scânteietor,1,0,0,0,0,0,0,0,0,0
scăpat,0,0,0,0,0,1,0,0,0,0
scârbă,0,1,1,0,1,1,0,0,0,0
scârțâind,0,1,0,0,0,0,0,0,0,0
scenariu,1,0,0,0,0,0,0,0,0,0
schimb,1,0,0,0,0,0,0,0,0,1
schimbare,0,0,0,0,0,1,0,0,0,0
schimbător,0,0,0,1,0,0,0,0,1,0
sclav,0,1,1,0,0,1,0,1,0,0
sclavie,0,1,1,0,1,1,0,1,0,0
sclipire,1,0,0,1,0,0,1,0,0,0
școală,0,0,0,0,0,0,0,0,0,1
scoarță,0,1,1,0,0,0,0,0,0,0
scoate,0,1,0,0,0,0,0,0,0,0
Scor,1,0,0,1,0,0,1,0,1,0
scrisoare,0,0,0,1,0,0,0,0,0,0
scufunda,0,1,0,0,0,0,0,0,0,0
scuipat,0,0,0,0,1,0,0,0,0,0
sculptură,1,0,0,0,0,0,0,0,0,0
scumpo,1,0,0,0,0,0,0,0,0,0
scutec,0,0,0,0,1,0,0,0,0,0
scutire,1,0,0,0,0,0,0,0,0,0
scuza,1,0,0,0,0,0,0,1,0,1
scuză,1,0,0,0,0,0,0,0,0,0
scuză,0,1,0,0,0,0,0,0,0,0
se abține,0,1,1,0,1,0,0,0,0,0
se agita,0,1,0,0,1,0,0,0,0,0
se amesteca,0,1,1,0,0,0,0,0,0,0
se apropie,0,0,0,1,0,0,0,0,0,0
se bucura,1,0,0,1,0,0,1,0,0,1
se bucură de,1,0,0,1,0,0,1,0,0,1
se feri,0,1,1,0,1,0,0,1,0,0
se îmbrăca,1,0,0,0,0,0,0,0,0,0
se încrunta,0,1,0,0,0,0,0,1,0,0
se piti,0,1,0,0,1,1,0,1,0,0
se sustrage,0,1,1,0,1,1,0,0,0,0
se umili,0,0,0,0,0,1,0,0,0,0
secetă,0,1,0,0,0,0,0,0,0,0
secret,0,0,0,0,0,0,0,0,1,1
secret,0,0,0,0,0,0,0,0,0,1
secretariat,1,0,0,0,0,0,0,0,0,0
șef,1,0,0,0,0,0,0,0,0,0
segrega,0,1,1,0,1,0,0,1,0,0
semnătură,0,0,0,0,0,0,0,0,0,1
seninătate,1,0,0,1,0,0,1,0,0,1
sens,1,0,0,0,0,0,0,0,0,0
senzație,1,1,1,1,1,1,1,1,1,1
ser,1,0,0,0,0,0,0,0,0,0
serie,0,0,0,0,0,0,0,0,0,1
serios,1,0,0,0,0,0,0,0,0,0
serios,1,0,0,0,0,0,0,0,0,0
seriozitate,1,0,0,0,0,0,0,0,0,0
șervețel,0,0,0,0,0,0,0,1,0,0
servi,0,1,0,0,0,0,0,0,0,1
servitor,0,1,0,0,0,0,0,0,0,1
servitute,1,0,0,0,0,0,0,0,0,0
sete,0,0,0,1,0,0,0,0,0,0
sete,0,0,0,1,0,0,0,1,1,0
sevă,0,1,0,0,0,0,0,1,0,0
sever,0,1,1,1,1,1,0,1,0,0
sex,1,0,0,1,0,0,1,0,0,1
sfânt,1,0,0,0,0,0,0,0,0,0
sfat,0,0,0,0,0,0,0,0,0,1
sfat,1,0,0,0,0,0,0,0,0,1
sfida,0,1,1,0,0,1,0,1,1,0
sfidare,0,1,1,0,1,1,0,0,0,0
sfidător,0,1,1,0,0,0,0,0,0,0
sfinți,1,0,0,1,0,0,1,1,1,1
sfios,0,0,0,0,0,1,0,0,0,0
sforăit,0,0,0,0,0,0,0,1,0,0
șicana,0,1,1,1,0,0,0,1,0,0
sicriu,0,1,0,0,0,1,0,1,0,0
sigilii,0,0,0,0,0,0,0,0,0,1
sigiliu,1,0,0,0,0,0,0,0,0,1
sigur,1,0,0,0,0,0,0,0,0,1
sigur,1,0,0,0,0,0,1,0,0,1
siguranță,1,0,0,0,0,0,0,0,0,1
simpatic,1,0,0,0,0,0,0,0,0,0
simpatic,1,0,0,0,0,1,1,1,0,1
simpatie,1,0,0,0,0,0,1,0,0,1
simpatie,1,0,0,0,0,0,0,1,0,0
simplu,1,0,0,0,0,0,0,0,0,1
simulat,0,1,0,0,0,0,0,0,0,0
șină,0,1,1,1,0,0,0,0,0,0
sincer,1,0,0,1,0,0,1,0,1,1
sincer,1,0,0,0,0,0,0,0,0,1
sincer,1,0,0,0,0,0,0,0,0,1
sinceritate,1,0,0,0,0,0,0,0,0,1
singurătate,0,1,0,0,0,1,0,1,0,0
singuratic,0,0,0,0,0,0,0,1,0,0
singuratic,0,1,1,0,1,1,0,1,0,0
șira spinării,1,0,1,0,0,0,0,0,0,1
sistem,0,1,0,0,0,0,0,0,0,0
sistem,0,0,0,0,0,0,0,0,0,1
slab,0,1,0,0,0,0,0,1,0,0
slab,0,1,0,0,0,0,0,0,0,0
slash,0,0,1,0,0,0,0,0,0,0
slavă,1,0,0,1,0,0,1,0,0,1
șlem,0,1,1,0,0,1,0,0,1,0
smântână,1,0,0,1,0,0,1,0,1,0
smerit,1,0,0,0,0,0,0,1,0,0
smucitură,0,0,1,0,0,0,0,0,1,0
soare,1,0,0,1,0,0,1,0,1,1
soare,1,0,0,0,0,0,1,0,0,0
șoarece de bibliotecă,1,1,0,0,0,0,0,0,0,0
soartă,0,1,0,1,0,0,0,0,0,0
șobolan,0,1,0,0,1,1,0,0,0,0
șoc,0,1,1,0,0,1,0,0,1,0
sol,0,0,0,0,0,0,0,0,0,1
soldat,1,0,1,0,0,0,0,1,0,0
solicitant,0,0,0,1,0,0,0,0,0,0
solid,1,0,0,0,0,0,0,0,0,0
solidaritate,0,0,0,0,0,0,0,0,0,1
soluție,1,0,0,0,0,0,0,0,0,0
șomer,0,1,0,0,0,1,0,1,0,0
somnolență,0,1,0,0,0,0,0,0,0,0
sondaj,0,0,0,0,0,0,0,0,0,1
sosire,0,0,0,1,0,0,0,0,0,0
soț,1,0,0,0,0,0,1,0,0,1
șovăi,0,1,0,0,0,1,0,0,0,0
șovăitor,0,1,0,0,0,1,0,1,0,0
șovăitor,0,1,0,0,0,1,0,0,0,0
spaimă,0,1,1,1,0,1,0,1,1,0
spânzurătoare,0,1,1,0,0,1,0,1,0,0
spart,0,1,1,0,0,1,0,1,0,0
spărtură,0,1,0,0,0,0,0,0,0,0
spate,0,1,0,0,0,0,0,0,0,0
special,1,0,0,0,0,0,1,0,0,0
specialist,0,0,0,0,0,0,0,0,0,1
spectacol,0,0,0,0,0,0,0,0,0,1
spectaculos,0,0,0,1,0,0,0,0,1,0
speranță,1,0,0,1,0,0,1,0,1,1
speria,0,1,1,1,0,1,0,0,1,0
speriat,0,1,0,0,0,1,0,0,0,0
spin,0,1,0,0,0,0,0,0,0,0
spionaj,0,1,0,0,0,0,0,0,0,0
spiriduș,0,1,0,0,1,1,0,0,0,0
spirit,1,0,0,0,0,0,0,0,0,0
spirit,1,0,0,0,0,0,0,0,0,0
spirit,1,0,0,0,0,0,0,0,0,0
spiritual,1,0,0,0,0,0,1,0,0,0
spital,0,0,0,0,0,1,0,1,0,1
splendid,1,0,0,0,0,0,1,0,0,0
splendid,1,0,0,0,0,0,1,0,1,0
splin,0,1,1,0,0,0,0,1,0,0
spori,1,0,0,0,0,0,0,0,0,0
spori,1,0,0,0,0,0,0,0,0,0
spori,0,1,0,0,0,1,0,0,0,0
sprijinit,1,0,0,0,0,0,0,0,0,0
spulberat,0,1,0,0,0,0,0,1,0,0
spumă,0,1,0,0,0,0,0,0,0,0
șrapnel,0,0,0,0,0,1,0,0,0,0
șrot,1,0,0,0,0,0,0,0,0,0
sta cu gura căscată,0,0,0,0,0,0,0,0,1,0
stabili,0,0,0,0,0,0,0,0,0,1
stabilit,1,0,0,0,0,0,1,0,0,0
stâncă,0,0,0,0,0,1,0,0,0,0
stâncă,1,0,0,0,0,0,0,0,0,0
stand,0,0,0,0,1,0,0,0,0,0
stângăcie,0,1,0,0,1,0,0,0,0,0
stânjeni,0,1,0,0,0,0,0,1,0,0
stareț,0,0,0,0,0,0,0,0,0,1
start,0,0,0,1,0,0,0,0,0,0
stea,1,0,0,1,0,0,1,0,0,1
stejar,1,0,0,0,0,0,0,0,0,0
șterge,0,1,0,0,0,1,0,0,0,0
ștergere,0,1,0,0,0,0,0,0,0,0
sterp,0,1,0,0,0,0,0,1,0,0
stihar,0,0,0,0,0,0,0,0,0,1
științific,1,0,0,0,0,0,0,0,0,1
stima,1,0,0,0,0,0,1,1,0,1
stinge,0,1,1,0,0,0,0,0,0,0
stinge prin suflare,0,1,0,0,0,0,0,0,0,0
stocurile,0,1,0,0,0,0,0,0,0,0
stomac,0,0,0,0,1,0,0,0,0,0
stomatologie,0,0,0,0,0,1,0,0,0,0
străbun,1,0,0,0,0,0,1,0,0,1
străin,0,1,0,0,1,1,0,0,0,0
străin,0,1,0,0,0,0,0,0,0,0
străin,0,1,0,0,0,1,0,0,0,0
străin,0,1,0,0,0,1,0,0,0,0
strălucire,1,0,0,0,0,0,0,0,0,0
strălucire,1,0,0,1,0,0,1,0,0,1
strălucire,1,0,0,0,0,0,0,0,0,0
strămutate,0,0,1,0,0,1,0,1,0,0
strânge,0,1,0,0,0,0,0,0,0,0
strânge,0,0,1,0,0,0,0,0,0,0
strangula,0,1,1,0,1,1,0,1,0,0
stres,0,1,0,0,0,0,0,0,0,0
strica,0,1,0,0,0,0,0,0,0,0
strica,0,1,0,0,1,0,0,0,0,0
strigăt,0,1,0,0,0,0,0,1,0,0
strigăt,0,0,1,0,0,0,0,0,1,0
stropi,0,0,0,0,0,0,0,0,1,0
studiu,1,0,0,0,0,0,0,0,0,0
subiect,0,1,0,0,0,0,0,0,0,0
subjugare,0,1,1,0,1,1,0,1,0,0
sublimare,1,0,0,0,0,0,1,0,0,0
sublinia,0,0,0,0,0,0,0,0,0,1
sublinia,1,0,0,0,0,0,0,0,0,0
subordonat,0,1,0,0,0,1,0,0,0,0
substanță,1,0,0,0,0,0,0,0,0,0
substantiv,1,0,0,0,0,0,0,0,0,0
subțire,1,0,0,0,0,0,0,0,0,0
succes,1,0,0,1,0,0,1,0,0,0
sudoare,0,0,0,0,0,1,0,0,0,0
suferi,0,1,0,0,0,0,0,0,0,0
suferind,0,1,0,0,0,1,0,1,0,0
suferință,0,1,1,0,1,1,0,1,1,0
suflantă,0,1,0,0,0,0,0,0,0,0
sufoca,0,1,1,0,0,0,0,1,0,0
suge,0,1,0,0,0,0,0,0,0,0
sugera,0,0,0,0,0,0,0,0,0,1
sumator,0,1,1,0,1,1,0,1,0,0
sumbru,0,1,0,0,1,1,0,1,0,0
sumbru,0,1,0,0,0,0,0,1,0,0
supă,1,0,0,0,0,0,0,0,0,0
supărare,0,1,1,0,1,0,0,0,0,0
supărat,0,1,1,0,1,0,0,0,0,0
supărat,0,1,1,0,0,0,0,1,0,0
superb,1,0,0,0,0,0,0,0,0,0
superficial,0,1,0,0,0,0,0,0,0,0
superfluu,0,1,0,0,0,0,0,0,0,0
suplimentar,1,0,0,0,0,0,0,0,0,0
suplu,1,0,0,0,0,0,0,0,0,0
supraveghere,0,0,0,0,0,1,0,0,0,0
suprem,1,0,0,0,0,0,0,0,0,0
supune,0,1,0,0,0,0,0,0,0,0
supunere,1,0,0,0,0,0,0,0,0,1
supus greșelii,0,1,0,0,0,0,0,0,0,0
supuse,0,1,0,0,0,0,0,1,0,0
Surd,0,1,0,0,0,0,0,0,0,0
surioară,0,1,0,0,0,0,0,0,0,0
surpare,0,1,0,0,0,0,0,1,0,0
surprinzător,1,0,0,0,0,0,0,0,1,0
surprinzător,0,0,0,1,0,0,0,0,1,0
surpriză,1,0,0,0,0,1,1,0,1,0
surround pe,1,1,0,1,0,0,0,0,0,0
suspect,0,1,0,0,0,1,0,0,0,0
suspect,0,1,1,1,0,0,0,0,0,0
suspiciune,0,1,0,0,0,1,0,0,0,0
suspin,0,1,0,0,0,0,0,1,0,0
suspin adânc,0,0,0,0,0,0,0,0,1,0
susținător,0,0,0,0,0,0,0,0,0,1
susține,1,0,0,0,0,0,0,0,0,0
susținere,1,0,1,1,0,0,1,0,0,1
susținere,1,0,0,0,0,0,0,0,0,1
șuvoi,0,1,0,0,1,0,1,0,0,0
tabu,0,1,0,0,1,1,0,0,0,0
tac,0,0,0,1,0,0,0,0,0,0
tachinare,0,1,1,0,0,1,0,0,0,0
tactică,0,0,0,0,0,1,0,0,0,1
tăiere,0,1,1,0,1,1,0,1,0,0
tăietor,0,1,0,0,0,1,0,0,0,0
tăietură,0,1,0,0,0,1,0,0,0,0
tăinuire,0,1,1,1,0,1,0,0,0,0
talentat,1,0,0,0,0,0,0,0,0,0
tâlhar,0,1,0,0,0,1,0,0,0,0
tampon,1,0,0,0,0,0,0,0,0,0
tampon,0,1,0,0,0,0,0,0,0,0
tam-tam,0,1,1,0,0,0,0,1,0,0
țânțar,0,1,1,0,1,0,0,0,0,0
țap ispășitor,0,1,1,0,0,1,0,0,0,0
tărâțe,0,0,0,0,1,0,0,0,0,0
târâtor,0,0,0,1,0,0,0,0,0,0
tardiv,0,1,0,0,0,0,0,0,0,0
târî,0,1,0,0,0,0,0,0,0,0
tarif,0,1,1,0,1,0,0,0,0,0
târziu,0,1,0,0,0,0,0,1,0,0
tată,0,0,0,0,0,0,0,0,0,1
taxă,0,1,1,0,0,0,0,0,0,0
taxi,1,0,0,0,0,0,0,0,0,0
teamă,0,1,0,0,0,1,0,0,0,0
teamă,0,1,0,0,0,1,0,1,1,0
tehnologie,1,0,0,0,0,0,0,0,0,0
țelină,0,1,0,0,0,0,0,0,0,0
Temă,0,0,0,0,0,1,0,0,0,0
temându-se,0,1,0,0,0,1,0,0,0,0
Temniță,0,1,0,0,0,1,0,0,0,0
tendință,1,0,0,0,0,0,0,0,0,0
teren,1,0,0,0,0,0,0,0,0,0
teribil,0,1,1,0,1,1,0,1,0,0
termina,0,0,0,0,0,0,0,1,0,0
Terminal,0,1,0,0,0,1,0,1,0,0
terminare,0,1,0,0,0,0,0,1,0,0
ticălos,0,1,1,0,1,0,0,1,0,0
ticăloșie,0,1,0,0,0,1,0,1,0,0
tiff,0,1,1,0,0,0,0,0,0,0
țigan,0,1,0,0,0,0,0,0,0,0
țigară,0,1,0,0,0,0,0,0,0,0
tijă,1,0,0,0,0,1,0,0,0,1
timp,0,0,0,1,0,0,0,0,0,0
timp liber,1,0,0,1,0,0,1,0,1,1
tineri,1,0,0,1,0,0,1,0,1,0
tineri,1,0,1,1,0,1,1,0,1,0
țipa,0,1,1,0,1,1,0,0,1,0
țipa,0,1,1,0,0,1,0,0,1,0
țipând,0,1,1,0,1,1,0,0,0,0
Țipar,0,0,0,0,0,1,0,0,0,0
țipător,0,1,1,0,1,0,0,0,0,0
titlu,1,0,0,0,0,0,0,0,0,1
titlu de creanță,0,0,0,1,0,0,0,0,0,0
toaletă,0,1,0,0,1,0,0,0,0,0
toci,0,1,0,0,0,1,0,0,0,0
toi,0,1,1,0,0,0,0,0,0,0
toleranță,1,0,0,0,0,0,0,0,0,0
top,1,0,0,1,0,0,0,0,0,1
tornadă,0,0,0,0,0,1,0,0,0,0
tort,0,1,0,0,0,0,0,0,0,0
tovărășie,1,0,0,0,0,0,0,0,0,0
trăda,0,1,1,0,1,0,0,1,1,0
trădare,0,1,1,0,1,0,0,1,0,0
traducere,0,0,0,0,0,0,0,0,0,1
trăgător,0,0,0,0,0,1,0,0,0,0
Trage,1,0,0,0,0,0,0,0,0,0
trage,0,1,1,0,0,1,0,0,0,0
tragedie,0,1,0,0,0,1,0,1,0,0
tragindu,0,1,0,0,0,1,0,0,0,0
trăncănesc,0,1,0,0,0,0,0,0,0,0
trăncănit,1,0,0,0,0,0,0,0,0,0
transă,0,1,0,0,0,0,0,0,0,0
transfer,0,1,0,0,0,0,0,0,0,0
transpirație,0,0,0,0,1,0,0,0,0,0
trântor,0,1,0,0,0,0,0,0,0,0
tras la față,0,1,0,0,0,0,0,1,0,0
trăsătură,1,0,0,0,0,0,0,0,0,0
trata,1,1,1,1,1,1,1,1,1,1
travers,0,1,0,0,0,0,0,0,0,0
tremur,0,1,0,0,0,1,0,0,0,0
tremurând,0,1,0,0,0,1,0,0,0,0
treptat,0,0,0,1,0,0,0,0,0,0
tresări,0,1,0,1,1,1,0,1,1,0
trezi,1,0,0,1,0,0,0,0,0,0
trib,0,0,0,0,0,0,0,0,0,1
tribunal,0,0,1,1,0,1,0,0,0,0
trișa,0,1,1,0,1,0,0,0,0,0
trist,0,1,0,0,0,0,0,1,0,0
trist,0,1,0,0,0,0,0,1,0,0
triumfător,1,0,0,0,0,0,1,0,1,1
troc,0,0,0,0,0,0,0,0,0,1
trompetă,0,1,0,0,0,0,0,0,0,0
truc,0,1,0,0,0,0,0,0,1,0
trup,0,1,0,0,0,1,0,1,0,0
tuciuriu,0,1,0,0,1,0,0,0,0,0
tulburare,0,1,0,0,0,1,0,0,0,0
tulburare,0,1,1,0,0,1,0,1,1,0
tulpină,0,1,0,0,0,1,0,0,0,0
tumult,0,1,1,0,0,1,0,1,0,0
tun,0,1,1,0,0,1,0,0,0,0
turbat,1,0,0,0,0,0,0,0,0,0
turn,1,0,0,0,0,0,0,0,0,0
tuse,0,1,0,0,1,0,0,0,0,0
tutelă,1,0,0,0,0,0,0,0,0,1
tutore,1,0,0,0,0,0,0,0,0,1
tutun,0,1,0,0,0,0,0,0,0,0
ucenic,0,0,0,0,0,0,0,0,0,1
ucide,0,1,0,0,0,1,0,1,0,0
uimi,0,0,0,0,0,0,0,0,1,0
uimire,1,0,0,0,0,0,1,0,1,0
uimit,0,1,0,0,0,1,0,0,1,0
uimit,0,0,0,0,0,0,0,0,1,0
uimitor,1,0,0,0,0,0,1,0,1,0
uita,0,1,0,0,0,0,0,0,0,0
uitat,0,1,0,0,0,1,0,1,0,0
ultraj,0,1,1,0,1,0,0,0,0,0
umăr,1,0,0,0,0,0,0,0,0,1
umbla după pradă,0,0,0,0,0,1,0,0,1,0
umed,0,0,0,0,1,0,0,0,0,0
umflat,0,1,0,0,1,0,0,0,0,0
umflat,0,1,0,0,0,0,0,0,0,0
umflătură,0,1,0,0,0,1,0,0,0,0
umil,1,1,0,0,1,0,0,1,0,0
umil,0,1,0,0,0,0,0,1,0,0
umple,0,0,0,0,0,0,0,0,0,1
umple,1,0,0,0,0,0,0,0,0,0
unit,1,0,0,0,0,0,0,0,0,1
unitate,1,0,0,0,0,0,0,0,0,1
universitate,1,0,0,1,0,0,0,0,0,0
untos,1,0,0,0,0,0,0,0,0,0
ura,1,0,0,0,0,0,1,0,0,0
ură,0,1,1,0,1,1,0,1,0,0
ură,0,1,1,0,1,1,0,1,0,0
urât,0,1,1,0,1,1,0,1,0,0
urât,0,1,0,0,1,0,0,0,0,0
urgent,0,1,0,1,0,1,0,0,1,0
uriaș,0,0,0,0,0,1,0,0,0,0
urmări în justiție,0,1,1,0,0,1,0,1,0,0
urmările,0,1,1,0,1,1,0,1,0,0
urmărire,0,1,0,0,0,0,0,0,0,0
urmărire,0,1,0,0,1,0,0,0,0,0
urs,0,0,1,0,0,1,0,0,0,0
ursuz,0,1,1,0,0,0,0,0,0,0
ușor,1,0,0,0,0,0,0,0,0,0
ustura,0,1,1,0,0,1,0,0,0,0
ușura,1,0,0,0,0,0,0,0,0,0
uter,1,0,0,0,0,0,0,0,0,0
util,1,0,0,0,0,0,1,0,0,1
utilitate,1,0,0,0,0,0,0,0,0,0
utilitate,1,0,0,0,0,0,0,0,0,0
uzat,0,1,0,0,0,0,0,1,0,0
vacanță,1,0,0,1,0,0,1,0,0,0
vacanță,1,0,0,1,0,0,1,0,0,0
văduvă,0,0,0,0,0,0,0,1,0,0
vag,0,1,0,0,0,0,0,0,0,0
vagabond,0,1,0,0,1,0,0,1,0,0
vagabond,0,1,0,0,0,0,0,1,0,0
vai,0,1,0,0,1,1,0,1,0,0
val,0,0,0,0,0,0,0,0,1,0
valoare,1,0,0,0,0,0,0,0,0,0
valoros,1,0,0,0,0,0,0,0,0,0
vâlvătaie,0,1,1,0,0,0,0,0,0,0
vânătaie,0,1,0,1,0,0,0,0,0,0
vânătoare,0,1,1,1,0,1,0,0,0,0
vanitate,0,1,0,0,0,0,0,0,0,0
vanitate,0,1,0,0,0,0,0,0,0,0
vărsa,0,1,0,0,0,0,0,0,0,0
vărsare de sânge,0,1,1,0,1,1,0,1,1,0
vărsături,0,1,0,0,0,0,0,0,0,0
vătămător,0,1,1,0,1,1,0,0,0,0
vatră,1,0,0,0,0,0,0,0,0,0
vechi,0,1,0,0,0,0,0,0,0,0
vechil,0,1,0,0,0,1,0,0,0,1
vecin,1,0,0,1,0,0,0,0,0,1
veghe,0,0,0,1,0,0,0,0,0,0
venire,1,0,0,1,0,0,1,0,0,1
venire,0,0,0,1,0,0,0,0,0,0
venituri,1,1,0,1,0,0,1,1,0,1
ventuze,0,1,0,0,1,1,0,1,0,0
verde,1,0,0,0,0,0,1,0,0,1
veridicitate,1,0,0,1,0,0,1,0,1,1
verificare,1,0,0,0,0,0,0,0,0,1
verificat,1,0,0,0,0,0,0,0,0,1
veritabil,1,1,1,1,0,0,1,0,0,1
vesel,1,0,0,0,0,0,1,0,1,0
vesel,1,0,0,1,0,0,1,0,0,0
vesel,1,0,0,0,0,0,1,0,0,0
vesel,1,0,0,0,0,0,1,0,0,0
veselie,1,0,0,1,0,0,1,0,0,1
veselie,1,0,0,0,0,0,1,0,1,0
veșnic,1,0,0,0,0,0,0,0,0,0
veșteji,0,1,0,0,0,0,0,1,0,0
veteran,1,0,0,0,0,0,0,0,0,1
vicios,0,1,1,0,1,0,0,0,0,0
viciu,0,1,0,0,0,0,0,0,0,0
viclean,1,1,0,0,0,0,0,0,0,0
viclenie,0,1,0,0,0,0,0,0,0,0
victimă,0,1,1,0,0,1,0,1,0,0
victorie,1,0,0,1,0,0,1,0,0,1
victorios,1,0,0,0,0,0,1,0,0,0
vierme,0,1,0,1,0,0,0,0,1,0
vigilent,1,0,0,0,0,1,0,0,0,1
vigilență,1,0,0,1,0,1,0,0,1,0
viitor,1,0,0,0,0,0,0,0,0,0
vină,0,1,1,0,1,0,0,0,0,0
vindeca,1,0,0,0,0,0,1,0,0,1
vindecabil,1,0,0,0,0,0,0,0,0,1
vinovat,0,1,0,0,0,0,0,0,0,0
vinovat,0,1,1,0,0,0,0,1,0,0
vinovăție,0,1,0,0,1,0,0,1,0,0
violent,0,1,1,0,1,1,0,0,1,0
violență,0,1,1,0,1,1,0,1,0,0
violență,0,1,1,0,0,1,0,1,0,0
virtute,1,0,0,0,0,0,0,0,0,1
vitejie,1,0,0,0,0,0,0,0,0,0
vițel,1,0,0,0,0,0,1,0,0,1
viu,1,0,0,0,0,0,1,0,0,0
vizionar,1,0,0,1,0,0,1,0,0,1
vizita,1,0,0,0,0,0,0,0,0,0
vizitator,1,0,0,1,0,0,1,0,0,0
volubil,0,1,0,0,0,0,0,0,0,0
voluntar,1,0,0,1,0,1,1,0,0,1
vomita,0,0,0,0,1,0,0,0,0,0
vorbi,1,0,0,0,0,0,0,0,0,0
vorbire,1,0,0,0,0,0,0,0,0,0
vorbit,0,1,0,0,0,0,0,0,0,0
vot,1,0,0,1,0,0,0,0,0,1
vot,1,1,1,1,0,0,1,1,1,1
vraci,0,1,0,0,1,0,0,0,0,0
vrăjitoare,0,1,0,0,1,1,0,0,0,0
vrăjitoare,0,1,1,0,1,1,0,0,0,0
vrăjitor,1,0,0,1,0,0,0,0,1,0
vrăjitorie,0,1,0,1,0,1,0,0,1,0
vrăjitorie,0,1,1,0,0,1,0,1,0,0
vrednic,1,0,0,0,0,0,0,0,0,1
vrednic de dispreț,0,1,1,0,1,0,0,0,0,0
vulpe,0,1,0,0,0,0,0,0,0,0
vultur,0,0,0,0,0,0,0,0,0,1
vultur,0,1,0,0,1,1,0,0,0,0
WIS,1,0,0,0,0,0,0,0,0,0
wop,0,0,1,0,0,0,0,0,0,0
wrestling,0,1,0,0,0,0,0,0,0,0
xenofobie,0,1,0,0,0,1,0,0,0,0
zadarnic,0,1,0,0,0,0,0,1,0,0
zadarnic,0,1,0,0,0,0,0,1,0,0
zădărnici,0,1,1,0,1,0,0,1,0,0
zahăr,1,0,0,0,0,0,0,0,0,0
zaharisit,1,0,0,0,0,0,0,0,0,0
zâmbet,1,0,0,0,0,0,1,0,1,1
zăpăcit,0,1,1,0,0,0,0,0,0,0
zare,1,0,0,1,0,0,0,0,0,0
zaruri,0,0,0,1,0,0,0,0,0,0
zbengui,1,0,0,0,0,0,1,0,0,0
zburdalnic,1,0,0,1,0,0,1,0,1,0
